Filename,Requests,Total Iime (Sec),Total Weight (MB)
res_131.har,78,4.222404999999998,6.6284
res_227.har,71,4.4232370000000305,6.268845
res_178.har,78,4.660926999999567,6.626233
res_430.har,86,4.994596999999812,6.948493
res_266.har,70,4.36934800000026,6.273962
res_415.har,70,4.382074999999823,6.2595
res_454.har,71,4.249234999999673,6.2909
res_278.har,71,4.236303999999851,6.274421
res_171.har,77,4.741897000000747,6.626164
res_448.har,71,4.521842999999775,6.255615
res_124.har,70,4.5438300000002165,6.271762
res_285.har,77,4.318934000000408,6.650788
res_299.har,70,4.512629000000052,6.269025
res_201.har,70,4.636073999999877,6.272594
res_9.har,71,4.483478999999817,6.238222
res_135.har,78,4.583028999999602,6.594071
res_463.har,71,4.850328000000147,6.264779
res_73.har,70,4.278199000000008,6.279631
res_33.har,71,4.493644000000124,6.276404
res_116.har,71,4.447780999999857,6.263909
res_288.har,71,4.3199109999994105,6.270349
res_234.har,77,4.4558020000004905,6.462519
res_47.har,77,4.489326999999874,6.628025
res_261.har,70,4.453710999999465,6.27038
res_72.har,77,4.3550770000000485,6.615124
res_421.har,70,4.509578999999722,6.260076
res_386.har,71,4.386848999999798,6.268411
res_488.har,71,4.411235999999881,6.263911
res_403.har,71,4.552458999999995,6.258957
res_242.har,78,4.4167870000005856,6.625517
res_92.har,71,5.492168999999711,6.280071
res_481.har,70,4.800343999999211,6.277139
res_51.har,72,1.237343999999888,6.310715
